author1_id,author2_id,paper_id,year,journal,title
219,220,WOS:000434060100001,2018,RESEARCH IN HIGHER EDUCATION,"How to Increase PhD Completion Rates? An Impact Evaluation of Two
Reforms in a Selective Graduate School, 1976-2012"
149,150,WOS:000400958100009,2017,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Beginning University: Dual or conventional? Differences in study entry
requirements for beginning undergraduates in dual and non-dual study
programs at Bavarian universities of applied sciences"
149,734,WOS:000400958100009,2017,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Beginning University: Dual or conventional? Differences in study entry
requirements for beginning undergraduates in dual and non-dual study
programs at Bavarian universities of applied sciences"
150,734,WOS:000400958100009,2017,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Beginning University: Dual or conventional? Differences in study entry
requirements for beginning undergraduates in dual and non-dual study
programs at Bavarian universities of applied sciences"
150,178,WOS:000338226000008,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching everyone everything: student achievement in English,
mathematics and the natural sciences before and after Saxony's upper
secondary school reform"
150,624,WOS:000338226000008,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching everyone everything: student achievement in English,
mathematics and the natural sciences before and after Saxony's upper
secondary school reform"
150,1170,WOS:000338226000008,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching everyone everything: student achievement in English,
mathematics and the natural sciences before and after Saxony's upper
secondary school reform"
178,624,WOS:000338226000008,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching everyone everything: student achievement in English,
mathematics and the natural sciences before and after Saxony's upper
secondary school reform"
178,1170,WOS:000338226000008,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching everyone everything: student achievement in English,
mathematics and the natural sciences before and after Saxony's upper
secondary school reform"
624,1170,WOS:000338226000008,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching everyone everything: student achievement in English,
mathematics and the natural sciences before and after Saxony's upper
secondary school reform"
153,420,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
153,423,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
153,550,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
153,676,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
153,742,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
420,423,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
420,550,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
420,676,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
420,742,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
423,550,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
423,676,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
423,742,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
550,676,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
550,742,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
676,742,WOS:000293098700009,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,The education of migrants and their children across the life course
149,150,WOS:000791635000001,2022,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Heterogeneity in motivational developmental trajectories in mathematics
and German depending on school type and gender"
149,837,WOS:000791635000001,2022,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Heterogeneity in motivational developmental trajectories in mathematics
and German depending on school type and gender"
150,837,WOS:000791635000001,2022,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Heterogeneity in motivational developmental trajectories in mathematics
and German depending on school type and gender"
129,296,WOS:000263295600010,2008,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"The Effects of Attending a Kindergarten on Children's Cognitive and
Performance-Related Development"
128,130,WOS:000251211600003,2007,ZEITSCHRIFT FUR SOZIOLOGIE DER ERZIEHUNG UND SOZIALISATION,The educational quality of extracurricular activities in all-day schools
128,1007,WOS:000251211600003,2007,ZEITSCHRIFT FUR SOZIOLOGIE DER ERZIEHUNG UND SOZIALISATION,The educational quality of extracurricular activities in all-day schools
130,1007,WOS:000251211600003,2007,ZEITSCHRIFT FUR SOZIOLOGIE DER ERZIEHUNG UND SOZIALISATION,The educational quality of extracurricular activities in all-day schools
58,132,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
58,133,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
58,624,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
58,1175,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
132,133,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
132,624,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
132,1175,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
133,624,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
133,1175,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
624,1175,WOS:000473098200011,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teachers' placement decisions regarding the transition to upper
secondary education: Consequences of the switch to a two-track secondary
system in Berlin"
35,264,WOS:000291526800005,2011,ASSESSMENT \& EVALUATION IN HIGHER EDUCATION,"Self-rated competences and future vocational success: a longitudinal
study"
75,142,WOS:000635846300002,2021,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Parents' subjective burden of home schooling their children at times of
the Corona-related lockdown in spring 2020"
132,133,WOS:000577092100001,2020,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"School types and socioeconomic success in young adulthood: are different
educational pathways equally rewarded on the labor market?"
132,262,WOS:000577092100001,2020,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"School types and socioeconomic success in young adulthood: are different
educational pathways equally rewarded on the labor market?"
133,262,WOS:000577092100001,2020,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"School types and socioeconomic success in young adulthood: are different
educational pathways equally rewarded on the labor market?"
35,264,WOS:000304551500004,2012,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"What university lecturers can learn from evaluation feedback - The
differential impact of process- versus outcome-oriented feedback on
teaching orientations"
83,556,WOS:000293098700013,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,From birth to early child care
58,135,WOS:000274214900007,2009,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"The Transition from Elementary to Secondary Education in Germany:
Definition, Specification, and Quantification of the Primary and
Secondary Effects of Social Background"
149,150,WOS:000473098200010,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Transitions after lower secondary education: ``Corrections of allocated
educational paths{''}, but the result of long-standing aspirations?"
246,247,WOS:000433946000003,2018,EDUCATIONAL RESEARCH,School alienation - Theoretical approaches and educational research
58,133,WOS:000435374500005,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Transition to secondary school as a critical life event: The influence
of parental support on the transition experience of children"
58,624,WOS:000435374500005,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Transition to secondary school as a critical life event: The influence
of parental support on the transition experience of children"
133,624,WOS:000435374500005,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Transition to secondary school as a critical life event: The influence
of parental support on the transition experience of children"
149,150,WOS:000509660000010,2016,AERA OPEN,"Side Effects of Motivational Interventions? Effects of an Intervention
in Math Classrooms on Motivation in Verbal Domains"
149,837,WOS:000509660000010,2016,AERA OPEN,"Side Effects of Motivational Interventions? Effects of an Intervention
in Math Classrooms on Motivation in Verbal Domains"
149,1170,WOS:000509660000010,2016,AERA OPEN,"Side Effects of Motivational Interventions? Effects of an Intervention
in Math Classrooms on Motivation in Verbal Domains"
150,837,WOS:000509660000010,2016,AERA OPEN,"Side Effects of Motivational Interventions? Effects of an Intervention
in Math Classrooms on Motivation in Verbal Domains"
150,1170,WOS:000509660000010,2016,AERA OPEN,"Side Effects of Motivational Interventions? Effects of an Intervention
in Math Classrooms on Motivation in Verbal Domains"
837,1170,WOS:000509660000010,2016,AERA OPEN,"Side Effects of Motivational Interventions? Effects of an Intervention
in Math Classrooms on Motivation in Verbal Domains"
149,150,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
149,837,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
149,1030,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
149,1032,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
149,1170,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
150,837,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
150,1030,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
150,1032,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
150,1170,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
837,1030,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
837,1032,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
837,1170,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
1030,1032,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
1030,1170,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
1032,1170,WOS:000509659300008,2016,AERA OPEN,"Probing the Unique Contributions of Self-Concept, Task Values, and Their
Interactions Using Multiple Value Facets and Multiple Academic Outcomes"
302,328,WOS:001587117800001,2025,REMEDIAL AND SPECIAL EDUCATION,"Participatory Action Research: Inclusion of Elementary Students With
Disabilities"
133,149,WOS:000462868000004,2018,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,"Individual Developmental Progress in Reading: Does Gender Make a
Difference?"
133,150,WOS:000462868000004,2018,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,"Individual Developmental Progress in Reading: Does Gender Make a
Difference?"
133,177,WOS:000462868000004,2018,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,"Individual Developmental Progress in Reading: Does Gender Make a
Difference?"
149,150,WOS:000462868000004,2018,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,"Individual Developmental Progress in Reading: Does Gender Make a
Difference?"
149,177,WOS:000462868000004,2018,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,"Individual Developmental Progress in Reading: Does Gender Make a
Difference?"
150,177,WOS:000462868000004,2018,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,"Individual Developmental Progress in Reading: Does Gender Make a
Difference?"
150,177,WOS:000431491300004,2018,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"Reading Demands in Secondary School: Does the Linguistic Complexity of
Textbooks Increase With Grade Level and the Academic Orientation of the
School Track?"
150,178,WOS:000431491300004,2018,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"Reading Demands in Secondary School: Does the Linguistic Complexity of
Textbooks Increase With Grade Level and the Academic Orientation of the
School Track?"
150,179,WOS:000431491300004,2018,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"Reading Demands in Secondary School: Does the Linguistic Complexity of
Textbooks Increase With Grade Level and the Academic Orientation of the
School Track?"
177,178,WOS:000431491300004,2018,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"Reading Demands in Secondary School: Does the Linguistic Complexity of
Textbooks Increase With Grade Level and the Academic Orientation of the
School Track?"
177,179,WOS:000431491300004,2018,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"Reading Demands in Secondary School: Does the Linguistic Complexity of
Textbooks Increase With Grade Level and the Academic Orientation of the
School Track?"
178,179,WOS:000431491300004,2018,JOURNAL OF EDUCATIONAL PSYCHOLOGY,"Reading Demands in Secondary School: Does the Linguistic Complexity of
Textbooks Increase With Grade Level and the Academic Orientation of the
School Track?"
133,260,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
133,262,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
133,270,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
133,533,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
260,262,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
260,270,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
260,533,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
262,270,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
262,533,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
270,533,WOS:000705450800001,2021,EUROPEAN JOURNAL OF PERSONALITY,"What teachers and parents can add to personality ratings of children:
Unique associations with academic performance in elementary school"
39,622,WOS:001296507000002,2024,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"The situation of educational research at universities and non-university
research institutions"
490,682,WOS:000332814800005,2014,ZEITSCHRIFT FUR PADAGOGIK,"Taking Stock after Nine Years of SINUS at Elementary Schools in Germany:
An evaluation of mathematics-related data within the framework of TIMSS
2011"
28,835,WOS:000847006700001,2022,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Teaching quality from the perspective of external raters-Analyses of the
order effect"
144,533,WOS:000487543200002,2019,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Immigration-related disparities in having a diagnosis of special
educational needs in the area of learning and the type of schooling"
39,621,WOS:000259558300004,2008,ZEITSCHRIFT FUR PADAGOGIK,"Organizations of further education and demand orientation -
Neo-institutinalistic perspectives"
58,847,WOS:000244445000006,2006,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Effects of alternative access routes to higher education on intention to
study at the end of upper secondary schooling"
221,693,WOS:001355373800001,2025,TEACHING AND TEACHER EDUCATION,"Influence of track placement and teachers' perceptions of children's
academic schoolwork skills on the development of children's motivational
self-beliefs and achievement"
58,433,WOS:001303234700001,2025,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Developing education together: recommendations for projects in
cooperation between science, policy and practice"
58,582,WOS:001303234700001,2025,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Developing education together: recommendations for projects in
cooperation between science, policy and practice"
433,582,WOS:001303234700001,2025,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Developing education together: recommendations for projects in
cooperation between science, policy and practice"
58,847,WOS:000435374500007,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Are perceptions regarding cost-benefit considerations for higher
education enrolment alterable? The effectiveness of a school-based
treatment for reducing social inequality at the transition to higher
education"
58,849,WOS:000435374500007,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Are perceptions regarding cost-benefit considerations for higher
education enrolment alterable? The effectiveness of a school-based
treatment for reducing social inequality at the transition to higher
education"
847,849,WOS:000435374500007,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Are perceptions regarding cost-benefit considerations for higher
education enrolment alterable? The effectiveness of a school-based
treatment for reducing social inequality at the transition to higher
education"
80,1043,WOS:000293098700021,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,RemoteNEPS: data dissemination in a collaborative workspace
80,1196,WOS:000293098700021,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,RemoteNEPS: data dissemination in a collaborative workspace
80,1197,WOS:000293098700021,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,RemoteNEPS: data dissemination in a collaborative workspace
1043,1196,WOS:000293098700021,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,RemoteNEPS: data dissemination in a collaborative workspace
1043,1197,WOS:000293098700021,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,RemoteNEPS: data dissemination in a collaborative workspace
1196,1197,WOS:000293098700021,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,RemoteNEPS: data dissemination in a collaborative workspace
227,896,WOS:000293098700020,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,Data protection issues in the National Educational Panel Study
227,1043,WOS:000293098700020,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,Data protection issues in the National Educational Panel Study
896,1043,WOS:000293098700020,2011,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,Data protection issues in the National Educational Panel Study
85,326,WOS:000721230400001,2022,ASSESSMENT IN EDUCATION-PRINCIPLES POLICY \& PRACTICE,"The impact of inconsistent responders to mixed-worded scales on
inferences in international large-scale assessments"
365,366,WOS:000675080100001,2021,STUDIES IN HIGHER EDUCATION,Automated and controlled processes in comprehending multiple documents
365,608,WOS:000675080100001,2021,STUDIES IN HIGHER EDUCATION,Automated and controlled processes in comprehending multiple documents
366,608,WOS:000675080100001,2021,STUDIES IN HIGHER EDUCATION,Automated and controlled processes in comprehending multiple documents
58,624,WOS:000450021300002,2018,ZEITSCHRIFT FUR PADAGOGIK,"Supply and Demand in the Context of School Choice: The impact of school
characteristics and student composition on the demand for secondary
schools in Berlin"
55,903,WOS:000350825700004,2015,TEACHERS COLLEGE RECORD,"Cross-Country Generalizability of the Role of Metacognitive Knowledge in
Students' Strategy Use and Reading Competence"
132,133,WOS:000267225700003,2009,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Early transition into the academic track of secondary schooling -
Transfer into a privileged learning environment?"
132,624,WOS:000267225700003,2009,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Early transition into the academic track of secondary schooling -
Transfer into a privileged learning environment?"
133,624,WOS:000267225700003,2009,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Early transition into the academic track of secondary schooling -
Transfer into a privileged learning environment?"
58,847,WOS:000248753700004,2007,ZEITSCHRIFT FUR SOZIOLOGIE DER ERZIEHUNG UND SOZIALISATION,"Reproduction or mobility? The effects of family process variables on
intentions to enter higher education"
247,553,WOS:001433484600001,2025,COMPARATIVE EDUCATION,"Struggling for equal access and success: disability in European higher
education"
302,1188,WOS:001039327500001,2024,JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,"A Multi-Strategy Computer-Assisted EFL Writing Learning System With Deep
Learning Incorporated and Its Effects on Learning: A Writing Feedback
Perspective"
135,432,WOS:000402740700010,2017,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"IRT Scaling of the Tests in PISA Longitudinal Assessment 2012/2013:
Impact of Test Context Effects on the Growth Estimate"
128,673,WOS:000395066300002,2017,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"How informative are first impressions? The thin-slices technique as a
method for video-based assessment of instruction"
128,645,WOS:000364872900004,2015,AMERICAN EDUCATIONAL RESEARCH JOURNAL,"Embedded Formative Assessment and Classroom Process Quality: How Do They
Interact in Promoting Science Understanding?"
128,673,WOS:000364872900004,2015,AMERICAN EDUCATIONAL RESEARCH JOURNAL,"Embedded Formative Assessment and Classroom Process Quality: How Do They
Interact in Promoting Science Understanding?"
645,673,WOS:000364872900004,2015,AMERICAN EDUCATIONAL RESEARCH JOURNAL,"Embedded Formative Assessment and Classroom Process Quality: How Do They
Interact in Promoting Science Understanding?"
144,663,WOS:001465274400001,2025,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"The extent of assessed special educational support needs and different
student competencies in special and mainstream schools"
28,835,WOS:000537462400005,2020,INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH,"The attitude does matter: The role of principals' and teachers' concerns
in an implementation process"
153,420,WOS:000318131000005,2013,ZEITSCHRIFT FUR PADAGOGIK,"Cultural identity and Reading skills of Young people from immigrant
Families"
38,433,WOS:000253386100012,2007,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"How teachers perceive lessons - Assessing educational competencies by
means of videos"
33,927,WOS:000478113600001,2020,SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,"Family involvement in early childhood education and care and its effects
on the social-emotional and language skills of 3-year-old children"
28,835,WOS:000439193600006,2018,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Attitudes, motivation and self-efficacy of teachers School type-related
differences and correlations with teaching behavior when teaching with
texts and integrated pictures"
130,829,WOS:000436529400002,2018,ZEITSCHRIFT FUR SOZIOLOGIE DER ERZIEHUNG UND SOZIALISATION,"The Prevalence of Sexual Violence Perpetrated Against Adolescents by
their Peers"
38,433,WOS:000260812800017,2008,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Constructivist convinctions of teachers: what do they mean for the
lesson?"
144,962,WOS:000375964100013,2016,ZEITSCHRIFT FUR PADAGOGIK,"Identification of School Girls and School Boys according to the
Specifications of the UN CRPD in the nation wide Surveys: Special
Pedagogical Education Needs, special pedagogical Requirement or special
Support"
144,964,WOS:000375964100013,2016,ZEITSCHRIFT FUR PADAGOGIK,"Identification of School Girls and School Boys according to the
Specifications of the UN CRPD in the nation wide Surveys: Special
Pedagogical Education Needs, special pedagogical Requirement or special
Support"
962,964,WOS:000375964100013,2016,ZEITSCHRIFT FUR PADAGOGIK,"Identification of School Girls and School Boys according to the
Specifications of the UN CRPD in the nation wide Surveys: Special
Pedagogical Education Needs, special pedagogical Requirement or special
Support"
901,1032,WOS:000348504900006,2015,SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,"Phantom effects in school composition research: consequences of failure
to control biases due to measurement error in traditional multilevel
models"
18,746,WOS:000342654600005,2014,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,"Participation in adult education: the reasons for inconsistent
participation rates in different sources of data"
34,964,WOS:000262447000003,2008,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,International University Rankings - A Critical Review of the Methodology
132,150,WOS:000249113700007,2007,AMERICAN EDUCATIONAL RESEARCH JOURNAL,"The big-fish-little-pond effect:: Persistent negative effects of
selective high schools on self-concept after graduation"
132,1032,WOS:000249113700007,2007,AMERICAN EDUCATIONAL RESEARCH JOURNAL,"The big-fish-little-pond effect:: Persistent negative effects of
selective high schools on self-concept after graduation"
150,1032,WOS:000249113700007,2007,AMERICAN EDUCATIONAL RESEARCH JOURNAL,"The big-fish-little-pond effect:: Persistent negative effects of
selective high schools on self-concept after graduation"
58,132,WOS:000248075500002,2007,ZEITSCHRIFT FUR PADAGOGIK,"Family background, competence development, and selective decisions
within the tiered school system compared internationally - An extensive
analysis of PISA data"
58,847,WOS:000248075500002,2007,ZEITSCHRIFT FUR PADAGOGIK,"Family background, competence development, and selective decisions
within the tiered school system compared internationally - An extensive
analysis of PISA data"
132,847,WOS:000248075500002,2007,ZEITSCHRIFT FUR PADAGOGIK,"Family background, competence development, and selective decisions
within the tiered school system compared internationally - An extensive
analysis of PISA data"
176,357,WOS:001654324300001,2026,RESEARCH PAPERS IN EDUCATION,Socioeconomic inequalities in teacher-student relationships at age 5
220,1051,WOS:000545547300001,2021,HIGHER EDUCATION,"Do grants improve the outcomes of university students in a challenging
context? Evidence from a matching approach"
146,580,WOS:000463143000007,2019,HIGHER EDUCATION,"Information-seeking behaviour and academic success in higher education:
Which search strategies matter for grade differences among university
students and how does this relevance differ by field of study?"
